,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),,Class
403,Georgia,Tifton,2/21/2008,GA-505,7/30/2010,211,0.8,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,65.41418764,,2
1150,Kentucky,Lexington,8/9/2012,Evermore,9/15/2017,258,0.8,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,88.04672897,,2
1180,Kentucky,Lexington,8/9/2012,CW 065030,9/15/2017,258,0.8,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,90.95327103,,2
1348,Kentucky,Lexington,3/31/2015,Contender,8/8/2017,220,0.8,861,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,90.45581395,,2
1370,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,5/10/2018,130,0.8,1136,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,88,,2
1436,Kentucky,Lexington,4/5/2016,LS 905,7/14/2016,196,0.8,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,95,,2
1614,Kentucky,Lexington,4/5/2017,Caliber,7/8/2017,189,0.8,94,94,1078.18,252.8,21.49183673,16.2122449,26.75714286,0.27536,1,1,NA,,2
1637,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,5/10/2018,130,0.8,400,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,96.70769231,,2
1677,Kentucky,Lexington,4/12/2018,NF11ALF006,8/20/2018,232,0.8,130,41,779.75,247.4,23.2575,18.4575,28.1525,0.280325,1,0,98.28571429,,2
7,Georgia,Athens,10/10/2007,BaraWet 501,12/5/2008,340,0.79,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,90.96825397,,2
258,Georgia,Tifton,2/21/2008,TS 8031,7/30/2008,212,0.79,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
339,Georgia,Tifton,2/21/2008,Hybri Force 600,5/7/2009,127,0.79,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
386,Georgia,Tifton,2/21/2008,Hybri Force 600,9/13/2010,256,0.79,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,76.4187643,,2
398,Georgia,Tifton,2/21/2008,BaraWet 501,9/13/2010,256,0.79,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,85.64736842,,2
416,Georgia,Tifton,2/21/2008,Bara 503,9/13/2010,256,0.79,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,68.68878719,,2
924,Kentucky,Lexington,8/9/2012,GA-505,8/15/2014,227,0.79,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,98,,2
1009,Kentucky,Lexington,8/9/2012,Evermore,8/13/2015,225,0.79,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,97.32142857,,2
1253,Kentucky,Lexington,8/9/2012,GA-ALFG-1,7/10/2018,191,0.79,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,60.87179487,,2
1603,Kentucky,Lexington,4/5/2016,NF11ALF006,5/10/2018,130,0.79,765,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,91.29230769,,2
113,Georgia,Athens,10/10/2007,CW 500,4/23/2010,113,0.78,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,81.20491803,,2
311,Georgia,Tifton,2/21/2008,GA-505,5/7/2009,127,0.78,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
374,Georgia,Tifton,2/21/2008,Attention II,9/13/2010,256,0.78,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,61.79610984,,2
1125,Kentucky,Lexington,8/9/2012,Phoenix,9/15/2017,258,0.78,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,86.95327103,,2
1139,Kentucky,Lexington,8/9/2012,Radiance HD,8/8/2017,220,0.78,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,83.44859813,,2
1219,Kentucky,Lexington,8/9/2012,Evermore,8/13/2018,225,0.78,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,69.63076923,,2
1238,Kentucky,Lexington,8/9/2012,Ameristand 403T,7/10/2018,191,0.78,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,72.29230769,,2
1368,Kentucky,Lexington,3/31/2015,Caliber,8/13/2018,225,0.78,1231,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,92.22051282,,2
1644,Kentucky,Lexington,4/5/2017,Contender,7/10/2018,191,0.78,461,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,93.39487179,,2
217,Georgia,Midville,11/1/2007,Hybri Force 600,4/15/2009,105,0.77,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,2
318,Georgia,Tifton,2/21/2008,Hybri Force 700,5/7/2009,127,0.77,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
325,Georgia,Tifton,2/21/2008,TS 8031,5/7/2009,127,0.77,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
328,Georgia,Tifton,2/21/2008,TS 8031,9/18/2009,261,0.77,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
380,Georgia,Tifton,2/21/2008,TS 8031,9/13/2010,256,0.77,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,67.54553776,,2
1373,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,8/13/2018,225,0.77,1231,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,88,,2
1385,Kentucky,Lexington,3/31/2015,Contender,5/10/2018,130,0.77,1136,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,89.12307692,,2
1669,Kentucky,Lexington,4/5/2017,NF11ALF006,7/10/2018,191,0.77,461,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,90,,2
3,Georgia,Athens,10/10/2007,TS 4010,12/5/2008,340,0.76,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,90.91534392,,2
104,Georgia,Athens,10/10/2007,CW 35106,6/26/2009,177,0.76,625,51,1013.91,88.134,23.1086,18.148,29.072,0.1306,0,0,89.16666667,,2
969,Kentucky,Lexington,8/9/2012,CW 065030,8/15/2014,227,0.76,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,100,,2
1154,Kentucky,Lexington,8/9/2012,Saranac AR,8/8/2017,220,0.76,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,73.91588785,,2
1208,Kentucky,Lexington,8/9/2012,GA-505,7/10/2018,191,0.76,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,78.73846154,,2
1213,Kentucky,Lexington,8/9/2012,Radiance HD,7/10/2018,191,0.76,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,70.92307692,,2
1248,Kentucky,Lexington,8/9/2012,CW 065030,7/10/2018,191,0.76,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,79.31794872,,2
1343,Kentucky,Lexington,3/31/2015,FSG-426,8/8/2017,220,0.76,861,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,93.54418605,,2
1349,Kentucky,Lexington,3/31/2015,Contender,9/14/2017,257,0.76,898,37,667.73,143.9,20.21081081,15.01081081,25.42162162,0.28672973,0,0,90.11162791,,2
1372,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,7/10/2018,191,0.76,1197,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,88,,2
1412,Kentucky,Lexington,4/5/2016,WL 365HQ,7/14/2016,196,0.76,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,97.18446602,,2
1611,Kentucky,Lexington,4/5/2017,Contender,7/8/2017,189,0.76,94,94,1078.18,252.8,21.49183673,16.2122449,26.75714286,0.27536,1,1,NA,,2
1620,Kentucky,Lexington,4/5/2017,Fierce,7/8/2017,189,0.76,94,94,1078.18,252.8,21.49183673,16.2122449,26.75714286,0.27536,1,1,NA,,2
11,Georgia,Athens,10/10/2007,GA-505,12/5/2008,340,0.75,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,87.92592593,,2
112,Georgia,Athens,10/10/2007,BaraWet 501,11/1/2010,305,0.75,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,82.10546448,,2
274,Georgia,Tifton,2/21/2008,Attention II,7/30/2008,212,0.75,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
349,Georgia,Tifton,2/21/2008,PGI 909,9/18/2009,261,0.75,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
949,Kentucky,Lexington,8/9/2012,Withstand,8/15/2014,227,0.75,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,98,,2
1256,Kentucky,Lexington,3/31/2015,Caliber,7/17/2015,198,0.75,108,108,954.34,359.8,22.396,18.074,27.382,0.298,1,1,95.56,,2
1662,Kentucky,Lexington,4/5/2017,GA-505,5/10/2018,130,0.75,400,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,90,,2
1667,Kentucky,Lexington,4/5/2017,NF11ALF006,5/10/2018,130,0.75,400,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,90,,2
307,Georgia,Tifton,2/21/2008,Attention II,9/18/2009,261,0.74,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
415,Georgia,Tifton,2/21/2008,Bara 503,7/30/2010,211,0.74,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,70.02745995,,2
1174,Kentucky,Lexington,8/9/2012,CW 085028,8/8/2017,220,0.74,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,89.77570093,,2
1218,Kentucky,Lexington,8/9/2012,Evermore,7/10/2018,191,0.74,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,73.29230769,,2
1223,Kentucky,Lexington,8/9/2012,Caliber,7/10/2018,191,0.74,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,74.92307692,,2
1324,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,9/14/2017,257,0.74,898,37,667.73,143.9,20.21081081,15.01081081,25.42162162,0.28672973,0,0,91,,2
1390,Kentucky,Lexington,3/31/2015,Saranac AR,5/10/2018,130,0.74,1136,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,79.36923077,,2
335,Georgia,Tifton,2/21/2008,Bulldog 805,9/18/2009,261,0.73,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
356,Georgia,Tifton,2/21/2008,Bara 503,9/18/2009,261,0.73,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
909,Kentucky,Lexington,8/9/2012,55V50,8/15/2014,227,0.73,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,100,,2
1135,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,258,0.73,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,91,,2
1236,Kentucky,Lexington,8/9/2012,Ameristand 403T,5/10/2018,130,0.73,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,78.86153846,,2
1243,Kentucky,Lexington,8/9/2012,Arc,7/10/2018,191,0.73,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,51.05641026,,2
1424,Kentucky,Lexington,4/5/2016,Saranac AR,7/14/2016,196,0.73,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,93.45631068,,2
1587,Kentucky,Lexington,4/5/2016,AFX095005,9/13/2018,256,0.73,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,94.93846154,,2
1642,Kentucky,Lexington,4/5/2017,Contender,5/10/2018,130,0.73,400,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,93.70769231,,2
1659,Kentucky,Lexington,4/5/2017,Saranac AR,7/10/2018,191,0.73,461,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,86.39487179,,2
31,Georgia,Athens,10/10/2007,Bara 503,12/5/2008,340,0.72,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,90.96825397,,2
218,Georgia,Midville,11/1/2007,Hybri Force 600,5/15/2009,135,0.72,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,2
391,Georgia,Tifton,2/21/2008,Hybri Force 700,7/30/2010,211,0.72,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,77,,2
914,Kentucky,Lexington,8/9/2012,Phoenix,8/15/2014,227,0.72,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,96.44680851,,2
934,Kentucky,Lexington,8/9/2012,4030,8/15/2014,227,0.72,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,98.72340426,,2
1089,Kentucky,Lexington,8/9/2012,Withstand,8/18/2016,231,0.72,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,86.11340206,,2
1129,Kentucky,Lexington,8/9/2012,4030,8/8/2017,220,0.72,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,85,,2
1398,Kentucky,Lexington,3/31/2015,Buffalo,8/13/2018,225,0.72,1231,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,74.32307692,,2
1415,Kentucky,Lexington,4/5/2016,Rebound 6XT,7/14/2016,196,0.72,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,95.45631068,,2
35,Georgia,Athens,10/10/2007,CW 500,12/5/2008,340,0.71,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,91.93650794,,2
108,Georgia,Athens,10/10/2007,BaraWet 501,4/23/2010,113,0.71,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,85.62021858,,2
222,Georgia,Midville,11/1/2007,BaraWet 501,5/15/2009,135,0.71,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,2
225,Georgia,Midville,11/1/2007,Bara 503,4/15/2009,105,0.71,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,2
368,Georgia,Tifton,2/21/2008,PGI 801,9/13/2010,256,0.71,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,73.85675057,,2
1193,Kentucky,Lexington,8/9/2012,Phoenix,7/10/2018,191,0.71,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,70.26666667,,2
1403,Kentucky,Lexington,4/5/2016,FSG 415BR,7/14/2016,196,0.71,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,91.18446602,,2
15,Georgia,Athens,10/10/2007,Bulldog 805,12/5/2008,340,0.7,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,88.88359788,,2
128,Georgia,Athens,10/10/2007,Evermore,4/23/2010,113,0.7,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,77.71311475,,2
230,Georgia,Midville,11/1/2007,Hybri Force 700,5/15/2009,135,0.7,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,2
250,Georgia,Tifton,2/21/2008,Hybri Force 600,7/30/2008,212,0.7,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
261,Georgia,Tifton,2/21/2008,Hybri Force 700,6/18/2008,170,0.7,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,2
1158,Kentucky,Lexington,8/9/2012,Withstand,7/8/2017,189,0.7,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,84,,2
1159,Kentucky,Lexington,8/9/2012,Withstand,8/8/2017,220,0.7,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,84,,2
1188,Kentucky,Lexington,8/9/2012,55V50,7/10/2018,191,0.7,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,76.5025641,,2
1203,Kentucky,Lexington,8/9/2012,4030,7/10/2018,191,0.7,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,75.92307692,,2
1233,Kentucky,Lexington,8/9/2012,Withstand,7/10/2018,191,0.7,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,71.5025641,,2
1241,Kentucky,Lexington,8/9/2012,Arc,5/10/2018,130,0.7,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,59.81538462,,2
1262,Kentucky,Lexington,3/31/2015,Fierce,7/17/2015,198,0.7,108,108,954.34,359.8,22.396,18.074,27.382,0.298,1,1,92.56,,2
1378,Kentucky,Lexington,3/31/2015,Fierce,8/13/2018,225,0.7,1231,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,85.22051282,,2
1409,Kentucky,Lexington,4/5/2016,GA-497HD,7/14/2016,196,0.7,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,97,,2
1425,Kentucky,Lexington,4/5/2016,Saranac AR,8/18/2016,231,0.7,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,92.77669903,,2
1433,Kentucky,Lexington,4/5/2016,AFX095026,7/14/2016,196,0.7,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,91.72815534,,2
1582,Kentucky,Lexington,4/5/2016,AFX095026,9/13/2018,256,0.7,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,93.93846154,,2
1609,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,8/17/2017,229,0.7,134,40,856.92,132.5,23.3175,17.9125,28.29,0.271225,1,0,NA,,2
1612,Kentucky,Lexington,4/5/2017,Contender,8/17/2017,229,0.7,134,40,856.92,132.5,23.3175,17.9125,28.29,0.271225,1,0,NA,,2
1675,Kentucky,Lexington,4/12/2018,Ameristand 403T Plus,8/20/2018,232,0.7,130,41,779.75,247.4,23.2575,18.4575,28.1525,0.280325,1,0,98.57142857,,2
19,Georgia,Athens,10/10/2007,Phoenix,12/5/2008,340,0.69,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,86.88359788,,2
214,Georgia,Midville,11/1/2007,GA-505,5/15/2009,135,0.69,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,2
1229,Kentucky,Lexington,8/9/2012,Saranac AR,8/13/2018,225,0.69,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,46.83589744,,2
1269,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,8/14/2015,226,0.69,136,28,618.89,159.7,23.45,18.46785714,28.58214286,0.340714286,1,0,98.496,,2
1339,Kentucky,Lexington,3/31/2015,Fierce,9/14/2017,257,0.69,898,37,667.73,143.9,20.21081081,15.01081081,25.42162162,0.28672973,0,0,85,,2
362,Georgia,Tifton,2/21/2008,Bulldog 805,9/13/2010,256,0.68,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,82.06887872,,2
379,Georgia,Tifton,2/21/2008,TS 8031,7/30/2010,211,0.68,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,68.90480549,,2
385,Georgia,Tifton,2/21/2008,Hybri Force 600,7/30/2010,211,0.68,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,76.93363844,,2
392,Georgia,Tifton,2/21/2008,Hybri Force 700,9/13/2010,256,0.68,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,77,,2
1044,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/13/2015,225,0.68,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,95,,2
1123,Kentucky,Lexington,8/9/2012,Phoenix,7/8/2017,189,0.68,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,86.63084112,,2
1204,Kentucky,Lexington,8/9/2012,4030,8/13/2018,225,0.68,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,73.30769231,,2
1272,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,8/14/2015,226,0.68,136,28,618.89,159.7,23.45,18.46785714,28.58214286,0.340714286,1,0,92.024,,2
1380,Kentucky,Lexington,3/31/2015,FSG-426,5/10/2018,130,0.68,1136,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,94,,2
1664,Kentucky,Lexington,4/5/2017,GA-505,7/10/2018,191,0.68,461,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,90,,2
117,Georgia,Athens,10/10/2007,CW 500,11/1/2010,305,0.67,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,74.12295082,,2
143,Georgia,Athens,10/10/2007,Attention II,4/23/2010,113,0.67,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,83.92896175,,2
285,Georgia,Tifton,2/21/2008,PGI 909,6/18/2008,170,0.67,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,2
409,Georgia,Tifton,2/21/2008,PGI 909,7/30/2010,211,0.67,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,68.50800915,,2
1199,Kentucky,Lexington,8/9/2012,PGI 529,8/13/2018,225,0.67,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,71.52820513,,2
1234,Kentucky,Lexington,8/9/2012,Withstand,8/13/2018,225,0.67,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,68.18974359,,2
1374,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/12/2018,255,0.67,1261,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,88,,2
1392,Kentucky,Lexington,3/31/2015,Saranac AR,7/10/2018,191,0.67,1197,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,76.55384615,,2
1393,Kentucky,Lexington,3/31/2015,Saranac AR,8/13/2018,225,0.67,1231,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,74.98461538,,2
1616,Kentucky,Lexington,4/5/2017,Caliber,9/14/2017,257,0.67,162,28,476.88,136.3,19.475,14.35714286,24.675,0.287392857,1,0,NA,,2
23,Georgia,Athens,10/10/2007,Evermore,12/5/2008,340,0.66,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,84.98941799,,2
367,Georgia,Tifton,2/21/2008,PGI 801,7/30/2010,211,0.66,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,73.87734554,,2
1105,Kentucky,Lexington,8/9/2012,CW 085028,9/19/2016,263,0.66,1502,32,599.31,78.2,23.20625,17.928125,29.11875,0.2730625,0,0,91.32474227,,2
1145,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,258,0.66,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,86.95327103,,2
1228,Kentucky,Lexington,8/9/2012,Saranac AR,7/10/2018,191,0.66,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,52.24102564,,2
1344,Kentucky,Lexington,3/31/2015,FSG-426,9/14/2017,257,0.66,898,37,667.73,143.9,20.21081081,15.01081081,25.42162162,0.28672973,0,0,93.88837209,,2
1562,Kentucky,Lexington,4/5/2016,GA-505,9/13/2018,256,0.66,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,90,,2
1652,Kentucky,Lexington,4/5/2017,Fierce,5/10/2018,130,0.66,400,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,95.70769231,,2
1672,Kentucky,Lexington,4/12/2018,Saranac AR,7/10/2018,191,0.66,89,89,1076.92,192.9,23.512,18.668,28.756,0.2656,1,1,98.61111111,,2
152,Georgia,Athens,10/10/2007,Bulldog 805,11/1/2010,305,0.65,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,68.76229508,,2
153,Georgia,Athens,10/10/2007,Hybri Force 700,4/23/2010,113,0.65,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,87.95081967,,2
238,Georgia,Midville,11/1/2007,Attention II,5/15/2009,135,0.65,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,2
262,Georgia,Tifton,2/21/2008,Hybri Force 700,7/30/2008,212,0.65,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
277,Georgia,Tifton,2/21/2008,BaraWet 501,6/18/2008,170,0.65,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,2
944,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/15/2014,227,0.65,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,98,,2
954,Kentucky,Lexington,8/9/2012,Saranac AR,8/15/2014,227,0.65,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,96,,2
1120,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,258,0.65,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,89.09345794,,2
1209,Kentucky,Lexington,8/9/2012,GA-505,8/13/2018,225,0.65,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,76.64615385,,2
1214,Kentucky,Lexington,8/9/2012,Radiance HD,8/13/2018,225,0.65,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,68.30769231,,2
1221,Kentucky,Lexington,8/9/2012,Caliber,5/10/2018,130,0.65,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,79.61538462,,2
1224,Kentucky,Lexington,8/9/2012,Caliber,8/13/2018,225,0.65,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,72.30769231,,2
1358,Kentucky,Lexington,3/31/2015,Buffalo,8/8/2017,220,0.65,861,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,82.13953488,,2
1419,Kentucky,Lexington,4/5/2016,Contender,8/18/2016,231,0.65,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,94.77669903,,2
1430,Kentucky,Lexington,4/5/2016,AM-14-900,7/14/2016,196,0.65,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,92.72815534,,2
1440,Kentucky,Lexington,4/5/2016,AFX095005,8/18/2016,231,0.65,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,93.77669903,,2
1527,Kentucky,Lexington,4/5/2016,NF11ALF006,9/15/2017,258,0.65,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,91.94883721,,2
1592,Kentucky,Lexington,4/5/2016,AM-14-900,9/13/2018,256,0.65,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,93.06153846,,2
