,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
903,Kentucky,Lexington,4/5/2016,Saranac AR,9/12/2018,256,2.34,1066,1,3517.2,616,22.70489165,16.51324251,29.25310714,0.294549059
904,Kentucky,Lexington,3/31/2015,Radiance HD,9/16/2015,251,2.24,1790,343,3235.75,514.2,20.00547371,14.14834726,26.42986159,0.292758818
905,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/14/2017,224,5.3,378,342,3043.67,404,20.54782139,17.68655202,25.90890389,0.297556899
906,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/16/2015,252,3.97,634,395,3356.73,640.1,20.15876192,14.63946442,25.76778639,0.313480989
907,Kentucky,Lexington,8/9/2012,BYS5028,9/16/2015,251,7.01,130,1,3626.84,714.2,20.24258909,14.47386855,25.44550035,0.288779259
908,Kentucky,Lexington,4/5/2017,Saranac AR,8/12/2013,253,6.91,1272,1,3204.47,614.8,18.0991876,14.03375526,24.92419938,0.286486164
909,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/18/2014,251,6.51,1106,308,3714.71,404,21.17214597,15.40801923,26.34700197,0.2927873
910,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,255,1.3,638,1,3759.81,812.1,23.79017857,13.86339801,25.97801112,0.298416169
911,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,252,6.16,1222,1,3169.17,571.2,17.60733333,16.95841907,24.73348226,0.311145931
912,Kentucky,Lexington,8/9/2012,GA-505,9/12/2018,255,6.37,724,326,3375.37,705.8,20.66377599,16.01306746,26.86911643,0.307048463
913,Kentucky,Lexington,3/31/2015,Withstand,9/13/2018,262,2.24,130,1,2616.79,749.3,20.40386954,14.43046983,25.97995092,0.295559479
914,Kentucky,Lexington,4/5/2016,Saranac AR,9/17/2015,259,7.79,2225,1,3347.42,664.8,18.94750358,14.41958389,26.35517332,0.288012466
915,Kentucky,Lexington,4/12/2018,LS 905,9/13/2018,253,7.61,1171,1,3471.42,806.9,21.249955,15.57431615,24.36872266,0.293700479
916,Kentucky,Lexington,4/5/2017,Saranac AR,9/19/2016,253,7.79,2225,339,3708.22,740.8,20.7750189,14.4277615,25.96454485,0.300235804
917,Kentucky,Lexington,8/9/2012,Arc,8/20/2018,252,5.71,1452,1,3469.33,404,18.36443827,14.81065346,25.67606598,0.302520499
918,Kentucky,Lexington,3/31/2015,AM-09-600,8/12/2013,250,5.85,1315,1,4823.96,729.9,19.89965799,12.61707097,23.77547517,0.2729625
919,Kentucky,Lexington,8/9/2012,FSG 415BR,8/12/2013,258,7.17,245,325,3694.49,664.5,20.76822075,13.35663778,26.09483377,0.298194657
