,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
680,680,Georgia,Tifton,11/1/2007,Hybri Force 700,11/11/2008,341,4.17,618,390,4261.33,599.974,44.87669563,105.98888659999999,26.60446262,0.6118284893566871
681,681,Georgia,Tifton,11/1/2007,PGI 801,11/17/2010,341,3.83,979,19,5016.18,1013.1751204407778,138.9297511,17.340044609474702,26.19026488,0.14108737537724944
682,682,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,4.42,718,0,3961.57,612.5802654048279,43.70574523,15.692692999999998,28.94882141,0.16830641805775856
683,683,Georgia,Midville,2/21/2008,Bara 503,11/17/2010,341,4.6,716,43,5320.75,599.974,20.58125727,29.497283902401996,28.29826283,0.6722131990000001
684,684,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,2.27,932,201,5320.75,1323.896,20.58125727,105.95155105485657,26.19026488,0.5204847645342141
685,685,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,341,5.21,961,364,3400.1,734.1590880599091,20.58125727,105.98888659999999,33.41563382,0.4377878830570055
686,686,Georgia,Midville,11/1/2007,Attention II,11/17/2010,323,3.49,548,37,5320.75,653.3849617637085,20.58125727,26.852273102618312,26.19026488,0.116674048
687,687,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,341,3.71,1000,136,4650.11,1102.58567311256,20.58125727,24.547355154642744,26.19026488,0.116674048
688,688,Georgia,Tifton,11/1/2007,Bara 503,11/11/2008,339,2.27,577,5,5320.26,841.5646375963695,20.58125727,42.31798545814881,39.30596866,0.15348439660793142
689,689,Georgia,Midville,2/21/2008,GA-505,8/14/2009,300,2.4,745,281,4216.68,867.0326032507284,45.23361074,15.692692999999998,26.19026488,0.6198268922518335
690,690,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,335,3.42,583,117,4731.41,724.6758630364376,20.58125727,18.170949370654668,31.02056422,0.144019712428544
691,691,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,274,3.34,663,0,4576.91,599.974,43.76178546,16.184703228775252,36.41999292,0.2666875562568685
692,692,Georgia,Tifton,11/1/2007,Hybri Force 600,11/20/2008,341,4.02,264,282,3455.53,611.804682262168,20.58125727,23.511579457921815,26.19026488,0.116674048
693,693,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,2.67,668,277,5320.75,1323.896,28.05739836,105.98888659999999,26.19026488,0.5569788395234003
694,694,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,341,4.16,475,88,4906.27,675.1332682912257,20.58125727,30.005583312885967,26.19026488,0.14897677183840619
695,695,Georgia,Tifton,11/1/2007,Hybri Force 700,11/20/2008,311,2.65,664,145,3456.35,599.974,46.45497343,105.98888659999999,36.00776109,0.6722131990000001
696,696,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,341,3.83,718,168,3498.2,775.1951904560225,20.58125727,15.692692999999998,57.1594422,0.5455950950130113
697,697,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,299,4.21,556,390,3630.25,1323.896,20.58125727,17.782984593057428,26.19026488,0.6722131990000001
698,698,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,308,2.78,696,217,5028.61,744.5271254878448,38.8484615,19.253498311156395,26.19026488,0.116674048
699,699,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,316,2.99,474,390,3550.18,799.5448031352994,20.58125727,15.692692999999998,47.58078841,0.6169952764301474
700,700,Georgia,Tifton,11/1/2007,TS 8031,8/14/2009,324,4.5,264,72,3692.35,1323.896,43.00090469,35.832952878133646,59.96468098,0.6722131990000001
701,701,Georgia,Midville,11/1/2007,Hybri Force 600,11/20/2008,322,2.35,721,0,3408.19,668.8240994639515,138.9297511,22.198511798269728,26.19026488,0.116674048
702,702,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,318,5.08,601,390,3942.45,599.974,20.58125727,31.728482928654998,29.20238494,0.6722131990000001
703,703,Georgia,Tifton,11/1/2007,GA-505,11/11/2008,341,3.25,669,168,5320.75,1323.896,20.58125727,105.98888659999999,43.32992049,0.12588256689095095
704,704,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,341,2.27,533,267,3400.1,694.3964552686695,138.9297511,88.60539448217888,26.19026488,0.48177040418897055
705,705,Georgia,Midville,11/1/2007,PGI 909,11/20/2008,341,2.27,546,390,5320.75,854.4961644656817,20.58125727,105.98888659999999,57.62218591,0.3718645632946283
706,706,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,337,3.54,732,53,5159.49,599.974,105.35928272,15.692692999999998,35.63853756,0.6722131990000001
707,707,Georgia,Midville,11/1/2007,Hybri Force 700,8/14/2009,297,5.0,435,0,5301.55,599.974,34.31309649,33.295972817867465,26.19026488,0.6722131990000001
708,708,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,341,2.27,650,0,3400.1,743.4057460917311,39.62301354,30.3536506724378,26.19026488,0.6146282708865404
709,709,Georgia,Tifton,11/1/2007,PGI 909,8/14/2009,318,2.27,264,9,4607.38,625.7921774318108,20.58125727,16.019093306301627,26.19026488,0.6332427378327957
710,710,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,339,2.45,814,0,4854.16,674.4733117579801,34.60958358,105.98888659999999,32.77493373,0.4914533155462708
711,711,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,341,4.42,264,84,3429.85,1323.896,29.96057852,15.692692999999998,176.8482793,0.6722131990000001
712,712,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,336,4.33,714,2,5320.75,778.8704546070563,30.24221113,33.03443346044146,26.19026488,0.6722131990000001
713,713,Georgia,Midville,2/21/2008,Attention II,11/11/2008,324,4.46,520,390,4583.37,674.6180559142736,20.58125727,29.619345926087764,59.36538197,0.6722131990000001
714,714,Georgia,Tifton,11/1/2007,Attention II,8/14/2009,341,4.05,552,4,4713.6,599.974,20.58125727,53.52976204504769,28.79657299,0.6722131990000001
715,715,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,339,5.2,798,0,4849.08,1323.896,33.22032568,19.141838798792595,26.19026488,0.22991098610633878
716,716,Georgia,Midville,2/21/2008,BaraWet 501,11/11/2008,322,2.27,488,249,4628.16,717.5424148154627,30.11371605,41.07691743045359,31.92026816,0.6106435295741216
717,717,Georgia,Midville,2/21/2008,TS 8031,11/20/2008,341,2.51,609,0,5320.75,737.08456973786,31.06948096,18.32512147373159,26.19026488,0.6722131990000001
718,718,Georgia,Midville,2/21/2008,PGI 801,8/14/2009,341,2.96,720,195,5231.0,1124.2064510008342,20.58125727,78.3295729614998,37.42229993,0.5905506923269792
719,719,Georgia,Midville,11/1/2007,Hybri Force 600,11/11/2008,341,2.27,635,390,4189.02,1323.896,44.93992623,37.34309805154033,176.8482793,0.18941313278609206
720,720,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,336,2.82,573,56,5320.75,655.7255920257661,20.58125727,105.98888659999999,34.74090643,0.2123650709729253
721,721,Georgia,Tifton,2/21/2008,PGI 909,11/17/2010,341,5.77,264,123,4288.94,664.5552035053782,138.9297511,29.607255994929183,51.21113143,0.13960839402365352
722,722,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,338,3.28,264,6,4740.0,1060.142988698662,20.58125727,105.98888659999999,45.9829099,0.29103197614706144
723,723,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,337,3.59,992,390,5087.9,599.974,35.7552538,26.67909636528178,176.8482793,0.2054320170964592
724,724,Georgia,Midville,2/21/2008,Attention II,8/14/2009,341,2.27,695,230,5320.75,1323.896,23.77030346,83.11831620205541,26.19026488,0.26097954940749024
725,725,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,341,3.82,747,186,5320.75,1275.743968715931,34.63151796,15.692692999999998,143.84813792,0.6722131990000001
726,726,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,334,4.05,625,106,3400.1,599.974,134.61099949,30.895257541430944,30.04939578,0.6722131990000001
727,727,Georgia,Tifton,11/1/2007,PGI 909,11/11/2008,341,4.98,264,3,3641.86,1239.8198717606444,20.58125727,94.80023525648042,39.66439518,0.18264347892143384
728,728,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,322,6.03,620,29,4980.12,718.6017519908717,29.19624092,18.85325162148527,45.66853299,0.25034459808967446
729,729,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,328,4.22,685,0,3574.28,1168.7740479371496,20.58125727,100.68164592296864,103.53983471,0.6722131990000001
730,730,Georgia,Tifton,11/1/2007,TS 8031,8/14/2009,341,3.25,264,66,4730.49,727.881057777264,36.63418689,23.873559555750607,26.19026488,0.5416138330104449
731,731,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,331,4.64,625,93,4591.43,1323.896,99.608703,17.84634491136887,30.66671646,0.43415457592509704
732,732,Georgia,Midville,2/21/2008,GA-505,12/7/2009,329,2.88,1000,338,5320.75,1323.896,43.02892367,15.692692999999998,29.70541244,0.5719150788201568
733,733,Georgia,Tifton,2/21/2008,PGI 801,11/20/2008,329,2.6,540,36,5320.75,696.0188974934174,21.87977811,24.393325547226684,102.08058633,0.3426194236828931
734,734,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,293,4.59,653,0,5057.02,662.7157437627765,41.57307458,40.54692543417636,26.19026488,0.2948136747910739
735,735,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,3.33,1000,95,3411.18,924.0430755758384,27.7654824,18.106162619378946,98.31217249,0.6722131990000001
736,736,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,341,3.66,528,390,5075.83,758.5557729100758,20.58125727,105.98888659999999,26.19026488,0.116674048
737,737,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,323,3.78,666,123,3400.1,1323.896,38.3812083,15.692692999999998,46.60036237,0.23850154315209043
738,738,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,4.38,913,31,3400.1,666.3421685878211,20.58125727,36.76848555675021,26.19026488,0.4560262501432938
739,739,Georgia,Tifton,11/1/2007,PGI 801,11/17/2010,341,3.34,538,370,3400.1,1323.896,49.47952643,15.692692999999998,29.0749294,0.6013384995312037
740,740,Georgia,Tifton,11/1/2007,PGI 801,11/11/2008,287,6.03,1000,165,4212.29,997.0799242861837,24.44211802,15.692692999999998,50.68787522,0.3327917544165176
741,741,Georgia,Midville,2/21/2008,Bara 503,11/17/2010,341,2.27,839,280,5320.75,1141.357601114363,38.63017564,15.692692999999998,46.32973426,0.11964617963477645
742,742,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,341,4.2,574,230,4531.64,928.6772987937508,36.39848768,105.98888659999999,26.19026488,0.6086887267063295
743,743,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,335,3.54,267,88,3427.31,968.243723429165,20.58125727,92.45968456265993,49.64408887,0.6722131990000001
744,744,Georgia,Midville,2/21/2008,Bara 503,8/14/2009,316,3.7,921,0,4348.65,734.0305318853405,42.55046242,29.860983571812824,26.19026488,0.6722131990000001
745,745,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,341,2.59,741,307,3821.17,781.0881306685168,20.58125727,27.432916127510186,32.79799476,0.4558754694339484
746,746,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,337,3.94,528,128,4594.53,787.976749447766,20.58125727,17.28170514436488,60.47831119,0.6722131990000001
747,747,Georgia,Midville,11/1/2007,PGI 801,12/7/2009,316,4.06,551,336,3877.74,1005.2838666092784,57.03669929,80.5091104214324,46.72069028,0.6490937848237874
748,748,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,330,3.73,470,23,3912.48,1323.896,22.06109273,15.692692999999998,33.4803423,0.2149719601668546
749,749,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,330,3.35,1000,284,5320.75,877.4014086400234,20.58125727,38.60096007069474,26.19026488,0.2964946386198431
750,750,Georgia,Tifton,11/1/2007,GA-505,8/14/2009,341,5.01,871,390,4818.28,1323.896,40.69865341,26.335946691745022,26.19026488,0.6722131990000001
751,751,Georgia,Midville,2/21/2008,Hybri Force 600,8/14/2009,320,6.01,606,38,4493.32,1184.6932285130883,39.00822911,22.49309833817048,46.21314263,0.5673534727113018
752,752,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,341,3.35,768,133,3928.41,695.7060166831475,29.03817639,40.77405411265822,31.11552406,0.6722131990000001
753,753,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,341,3.34,264,390,3400.1,716.6737211629095,20.58125727,80.3779827249962,46.44813184,0.2561296986900305
754,754,Georgia,Tifton,11/1/2007,Hybri Force 700,11/17/2010,317,3.28,264,284,4496.55,618.400775847664,20.58125727,51.744066115023855,176.8482793,0.2256883533781009
755,755,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,341,5.26,1000,22,4978.83,1323.896,33.57338482,15.692692999999998,26.19026488,0.6247008679329824
756,756,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,337,2.93,664,369,3400.1,599.974,20.58125727,31.361149893291383,37.62333148,0.6717921554037056
757,757,Georgia,Midville,2/21/2008,Hybri Force 700,8/14/2009,325,2.27,264,14,4165.99,627.6934311934145,20.58125727,15.692692999999998,47.77727797,0.6722131990000001
758,758,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,314,2.33,264,192,4223.63,1240.276764375822,26.51892752,43.10844580625947,26.19026488,0.20317411780090117
759,759,Georgia,Tifton,11/1/2007,PGI 801,11/17/2010,332,5.98,473,0,3750.73,633.0045045642114,20.58125727,15.692692999999998,26.19026488,0.4746591725592007
760,760,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,310,3.11,573,0,3893.1,842.323699941385,20.72522491,25.742827039871997,26.19026488,0.6722131990000001
761,761,Georgia,Tifton,11/1/2007,Bulldog 805,12/7/2009,341,3.14,911,152,5199.07,736.8500539999532,30.76268263,15.692692999999998,64.65844206,0.174461821940546
762,762,Georgia,Midville,11/1/2007,Hybri Force 700,11/17/2010,341,2.27,264,0,3400.1,604.0736299807808,37.29257133,31.098580805134237,50.06633873,0.6722131990000001
763,763,Georgia,Midville,2/21/2008,GA-505,8/14/2009,340,2.88,513,97,5320.75,599.974,38.75062171,18.96892846163247,32.99222056,0.608997644835097
764,764,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,341,3.73,264,157,5320.75,962.2019137035757,20.58125727,19.44199174632027,31.4284316,0.116674048
765,765,Georgia,Tifton,11/1/2007,GA-505,11/11/2008,341,4.07,794,0,4959.05,979.4519984638172,53.86423878,23.580149288549958,38.5038345,0.6722131990000001
766,766,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,324,4.91,929,0,4116.66,599.974,20.58125727,15.692692999999998,26.19026488,0.17841452984565875
767,767,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,330,2.62,264,293,5320.75,1105.484334692596,27.6889199,31.568749557856037,31.99765225,0.18347206986810222
768,768,Georgia,Midville,11/1/2007,Hybri Force 600,12/7/2009,341,3.66,826,0,3500.71,1094.715565465622,47.18186792,26.975994768782392,100.64159532,0.16216742771091397
769,769,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,325,4.59,639,43,4917.27,646.3927997980302,79.03769023,15.692692999999998,47.04821635,0.116674048
770,770,Georgia,Tifton,2/21/2008,PGI 909,11/17/2010,341,2.85,709,364,5320.75,1213.6023797207579,36.17978957,105.98888659999999,26.19026488,0.6722131990000001
771,771,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,325,2.3,264,35,3825.62,1185.9416605845593,20.58125727,17.366683998297386,42.85164649,0.12234821641649601
772,772,Georgia,Midville,2/21/2008,Bulldog 805,8/14/2009,341,2.8,699,390,3400.1,791.801000260647,20.58125727,15.692692999999998,26.19026488,0.5283351862905571
773,773,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,329,2.27,499,369,5190.84,621.8090980416249,20.58125727,105.98888659999999,39.00268875,0.6136785506666699
774,774,Georgia,Midville,2/21/2008,Hybri Force 600,11/11/2008,338,3.9,511,39,4697.5,612.2135627732276,20.58125727,15.692692999999998,41.36619016,0.6722131990000001
775,775,Georgia,Midville,11/1/2007,PGI 801,11/17/2010,340,3.09,639,5,3400.1,754.428092438545,23.88356371,66.43627720994235,59.67080534,0.6603142625203094
776,776,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,341,2.73,772,157,5320.75,920.9450499202444,20.58125727,26.353606967478946,26.70044745,0.6722131990000001
777,777,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,320,5.14,267,0,5259.88,784.3573860637309,26.27559209,105.98888659999999,26.19026488,0.6422376823469298
778,778,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,331,3.73,785,387,3400.1,1048.2617228873057,24.64213756,29.78049922295014,26.19026488,0.42099660632061464
779,779,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,341,2.91,264,24,3400.1,650.6285239067017,20.58125727,105.98888659999999,176.8482793,0.116674048
780,780,Georgia,Midville,2/21/2008,Bara 503,12/7/2009,341,3.93,749,0,3400.1,703.1486996108644,20.58125727,15.692692999999998,176.8482793,0.6722131990000001
781,781,Georgia,Midville,11/1/2007,BaraWet 501,12/7/2009,341,2.64,264,356,3400.1,599.974,22.6280193,15.692692999999998,30.20794265,0.5002672752393007
782,782,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,324,2.28,617,127,3884.48,1323.896,29.812528,34.92927798613034,44.86150105,0.2239585163325743
783,783,Georgia,Tifton,11/1/2007,Bulldog 805,11/20/2008,341,6.03,484,69,3620.9,770.1605112195454,28.00185009,41.5383682159351,42.42311697,0.17419348946083704
784,784,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,341,2.27,632,390,3400.1,693.2423676059999,28.87548549,15.692692999999998,36.96193592,0.116674048
785,785,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,341,2.98,1000,217,4019.37,679.5740007245105,20.58125727,28.437771468780497,26.19026488,0.5648870241927383
786,786,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,341,4.8,568,65,4904.66,631.8355483887872,20.58125727,36.5029707562976,34.26483712,0.6722131990000001
787,787,Georgia,Midville,2/21/2008,Hybri Force 600,8/14/2009,323,4.66,660,390,4729.51,1111.1705457141857,20.58125727,22.394236314084043,33.49965481,0.6722131990000001
788,788,Georgia,Tifton,11/1/2007,PGI 801,8/14/2009,341,2.54,652,0,3400.1,1323.896,20.58125727,15.692692999999998,26.19026488,0.36092413222263564
789,789,Georgia,Midville,2/21/2008,GA-505,8/14/2009,278,3.82,698,53,5320.75,718.6266829288617,20.58125727,105.98888659999999,51.11949022,0.6722131990000001
790,790,Georgia,Tifton,2/21/2008,CW 36106,11/11/2008,341,6.03,617,390,3499.81,1323.896,20.58125727,105.98888659999999,69.49128147,0.27388307363601827
791,791,Georgia,Midville,11/1/2007,BaraWet 501,12/7/2009,328,5.51,807,0,4970.13,599.974,119.04458794,105.98888659999999,52.16683886,0.5347315750009128
792,792,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,341,2.47,595,85,3605.81,795.209855780581,99.57138244,105.98888659999999,40.7722498,0.1688771569828538
793,793,Georgia,Midville,2/21/2008,Attention II,8/14/2009,333,3.42,959,336,3757.22,599.974,38.44418039,18.56054519317434,26.19026488,0.6722131990000001
794,794,Georgia,Tifton,11/1/2007,Bara 503,11/17/2010,340,2.27,683,141,4207.72,744.7680698549815,138.9297511,18.868686537124884,56.30945557,0.23015017137144944
795,795,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,341,4.4,775,228,4890.68,954.8539832814324,138.9297511,34.94389543817445,26.19026488,0.39238680669301684
796,796,Georgia,Tifton,11/1/2007,Bulldog 805,12/7/2009,341,3.07,391,0,5320.75,853.5359185396474,36.40775863,24.581076430174708,48.6872858,0.6722131990000001
797,797,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,308,4.69,588,390,3909.91,1121.1038712423444,40.06327496,33.62252606662108,28.82007567,0.6722131990000001
798,798,Georgia,Tifton,11/1/2007,PGI 909,11/11/2008,330,2.27,969,105,4777.13,689.5191646293699,20.58125727,22.175695869860686,26.19026488,0.24220075809522673
799,799,Georgia,Tifton,11/1/2007,PGI 801,8/14/2009,281,4.74,489,63,4189.23,671.6442892616576,26.86189036,105.98888659999999,35.57220482,0.5874047592758537
800,800,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,341,3.17,977,332,5238.06,1066.9603113247856,24.70099475,15.692692999999998,44.47963778,0.5918825832849917
801,801,Georgia,Midville,11/1/2007,Attention II,8/14/2009,341,5.71,528,121,4453.85,781.9747399712596,138.9297511,101.64205665695727,31.29164803,0.2061424174837663
802,802,Georgia,Tifton,11/1/2007,Hybri Force 700,11/17/2010,341,2.27,305,146,3423.96,1323.896,24.09799531,105.98888659999999,26.19026488,0.4946047900153763
803,803,Georgia,Midville,11/1/2007,Bulldog 805,11/17/2010,313,4.74,416,287,4359.74,641.4365974272451,20.58125727,20.30034929994037,26.19026488,0.15085570197867088
804,804,Georgia,Midville,2/21/2008,TS 8031,11/11/2008,341,3.2,745,90,4914.93,1151.5229766207008,45.24918038,19.03531897259088,26.19026488,0.6290123468944508
805,805,Georgia,Tifton,11/1/2007,Hybri Force 700,8/14/2009,341,5.58,1000,0,3768.92,738.8292389937533,20.58125727,15.692692999999998,26.19026488,0.5680951389599895
806,806,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,299,2.27,660,109,5320.75,745.4454964035411,20.58125727,97.38410107505013,26.19026488,0.6685000515297439
